customer_id,first_name,last_name,age,gender,email,phone,province,city,income_category,employment_status,primary_account,accounts,products,credit_score,tenure_months,join_date
SA010123,Meredith,Moore,18,Female,meredith.moore@gmail.com,+27657802999,Limpopo,Mokopane,Lower-Middle (R100k-R350k),Student,Investment,"Home Loan, Investment, Savings","Life Insurance, Personal Loan",321,172,2009-11-14
SA010124,Melinda,Cruz,34,Female,melinda.cruz@yahoo.com,+27781191859,Gauteng,Soweto,High (>R1.2M),Full-time,Investment,Investment,Investment Portfolio,785,16,2022-09-07
SA010125,Stephen,Gomez,62,Male,stephen.gomez@gmail.com,+27673240912,Eastern Cape,Mthatha,Lower-Middle (R100k-R350k),Retired,Home Loan,"Credit, Home Loan","Life Insurance, Credit Card, Vehicle Insurance",679,107,2015-03-18
SA010126,Gabriel,Lee,61,Male,gabriel.lee@gmail.com,+27892882551,KwaZulu-Natal,Ladysmith,Middle (R350k-R600k),Full-time,Home Loan,Home Loan,"Overdraft Facility, Personal Loan, Savings Plan",656,147,2011-12-04
SA010127,Douglas,Rodriguez,31,Female,douglas.rodriguez@gmail.com,+27743213658,Gauteng,Benoni,Lower-Middle (R100k-R350k),Self-employed,Credit,"Credit, Home Loan","Credit Card, Home Insurance, Personal Loan",572,144,2012-03-03
SA010128,Michael,Nelson,65,Male,michael.nelson@outlook.com,+27622010921,Eastern Cape,Port Elizabeth,Lower-Middle (R100k-R350k),Full-time,Credit,"Savings, Credit, Vehicle Finance","Credit Card, Home Insurance",440,105,2015-05-17
SA010129,Susan,Morrison,75,Female,susan.morrison@outlook.com,+27813231198,KwaZulu-Natal,Richards Bay,Lower-Middle (R100k-R350k),Full-time,Investment,"Investment, Savings","Personal Loan, Credit Card, Overdraft Facility, Home Insurance, Life Insurance",518,138,2012-08-30
SA010130,Kathryn,Delgado,61,Female,kathryn.delgado@yahoo.com,+27645624635,KwaZulu-Natal,Pietermaritzburg,Low (<R100k),Part-time,Vehicle Finance,Vehicle Finance,"Personal Loan, Vehicle Insurance, Credit Card, Overdraft Facility",641,9,2023-04-05
SA010131,Lisa,Reese,24,Male,lisa.reese@gmail.com,+27728364573,KwaZulu-Natal,Durban,Low (<R100k),Full-time,Cheque,Cheque,"Savings Plan, Investment Portfolio, Credit Card, Home Insurance",544,36,2021-01-15
SA010132,Robert,Diaz,33,Female,robert.diaz@yahoo.com,+27682022699,North West,Brits,Low (<R100k),Student,Cheque,"Home Loan, Cheque","Credit Card, Overdraft Facility, Investment Portfolio, Home Insurance",509,143,2012-04-02
SA010133,Michael,Coleman,62,Female,michael.coleman@outlook.com,+27755042775,KwaZulu-Natal,Newcastle,Lower-Middle (R100k-R350k),Full-time,Investment,"Investment, Cheque, Credit",Life Insurance,514,144,2012-03-03
SA010134,Melissa,Wood,34,Male,melissa.wood@yahoo.com,+27629986473,Western Cape,Cape Town,High (>R1.2M),Part-time,Savings,"Cheque, Savings","Life Insurance, Credit Card, Investment Portfolio",849,97,2016-01-12
SA010135,Margaret,Joseph,64,Male,margaret.joseph@gmail.com,+27664188068,KwaZulu-Natal,Newcastle,Lower-Middle (R100k-R350k),Full-time,Credit,"Savings, Credit, Cheque, Investment",Overdraft Facility,442,102,2015-08-15
SA010136,Katherine,Watkins,52,Female,katherine.watkins@yahoo.com,+27742654371,Western Cape,George,Middle (R350k-R600k),Full-time,Vehicle Finance,"Vehicle Finance, Credit, Investment","Home Insurance, Personal Loan, Overdraft Facility",632,95,2016-03-12
SA010137,Brenda,Moyer,53,Female,brenda.moyer@yahoo.com,+27785122665,Western Cape,Stellenbosch,Lower-Middle (R100k-R350k),Part-time,Investment,"Vehicle Finance, Investment","Home Insurance, Savings Plan",592,196,2007-11-25
SA010138,Anne,Keller,68,Female,anne.keller@outlook.com,+27801985360,Gauteng,Benoni,Middle (R350k-R600k),Full-time,Savings,"Savings, Vehicle Finance","Personal Loan, Vehicle Insurance, Investment Portfolio",615,106,2015-04-17
SA010139,Kevin,Lawson,47,Female,kevin.lawson@outlook.com,+27751263935,Gauteng,Benoni,High (>R1.2M),Self-employed,Home Loan,Home Loan,"Investment Portfolio, Personal Loan",671,4,2023-09-02
SA010140,Robert,Chavez,50,Female,robert.chavez@gmail.com,+27763498085,Limpopo,Tzaneen,Low (<R100k),Self-employed,Home Loan,Home Loan,,465,209,2006-10-31
SA010141,Glenn,Pena,79,Female,glenn.pena@gmail.com,+27692352527,KwaZulu-Natal,Pietermaritzburg,High (>R1.2M),Full-time,Vehicle Finance,"Vehicle Finance, Savings",,745,104,2015-06-16
SA010142,Christopher,Brown,18,Male,christopher.brown@yahoo.com,+27782599906,Gauteng,Centurion,Middle (R350k-R600k),Full-time,Home Loan,"Savings, Cheque, Home Loan","Investment Portfolio, Overdraft Facility, Credit Card, Personal Loan",705,228,2005-04-09
SA010143,Robert,Martin,29,Female,robert.martin@outlook.com,+27867682298,Gauteng,Pretoria,Middle (R350k-R600k),Part-time,Home Loan,"Investment, Cheque, Home Loan","Credit Card, Overdraft Facility",766,214,2006-06-03
SA010144,Anne,Jones,65,Male,anne.jones@yahoo.com,+27612638895,Limpopo,Polokwane,Lower-Middle (R100k-R350k),Part-time,Investment,"Savings, Investment","Overdraft Facility, Life Insurance, Vehicle Insurance",420,199,2007-08-27
SA010145,Donna,Skinner,40,Female,donna.skinner@gmail.com,+27845955645,KwaZulu-Natal,Ladysmith,Middle (R350k-R600k),Self-employed,Savings,"Vehicle Finance, Savings, Home Loan",Credit Card,688,40,2020-09-17
SA010146,Holly,Carter,38,Female,holly.carter@yahoo.com,+27715525929,Gauteng,Johannesburg,High (>R1.2M),Full-time,Savings,Savings,"Personal Loan, Overdraft Facility",785,111,2014-11-18
SA010147,Michael,Rodriguez,40,Male,michael.rodriguez@gmail.com,+27697942580,Eastern Cape,Mthatha,Upper-Middle (R600k-R1.2M),Part-time,Savings,Savings,Investment Portfolio,754,147,2011-12-04
SA010148,Amanda,Novak,37,Female,amanda.novak@yahoo.com,+27736029008,KwaZulu-Natal,Durban,Low (<R100k),Full-time,Investment,"Savings, Investment","Overdraft Facility, Personal Loan",699,64,2018-09-28
SA010149,Brandon,Huang,26,Female,brandon.huang@outlook.com,+27726528792,Gauteng,Centurion,Lower-Middle (R100k-R350k),Retired,Credit,"Credit, Home Loan",Savings Plan,491,77,2017-09-03
SA010150,Tammy,Mercado,29,Female,tammy.mercado@outlook.com,+27755067204,Mpumalanga,Secunda,Middle (R350k-R600k),Full-time,Investment,Investment,"Home Insurance, Savings Plan, Investment Portfolio, Personal Loan, Life Insurance",601,94,2016-04-11
SA010151,Scott,Wiley,78,Male,scott.wiley@gmail.com,+27867864256,KwaZulu-Natal,Newcastle,Upper-Middle (R600k-R1.2M),Self-employed,Cheque,"Cheque, Investment","Vehicle Insurance, Life Insurance, Investment Portfolio",787,65,2018-08-29
SA010152,Anita,Todd,48,Female,anita.todd@yahoo.com,+27822425760,KwaZulu-Natal,Richards Bay,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,"Credit Card, Overdraft Facility, Home Insurance, Life Insurance, Personal Loan",659,43,2020-06-19
SA010153,Jeffrey,Mccormick,18,Male,jeffrey.mccormick@outlook.com,+27784708297,Gauteng,Benoni,Middle (R350k-R600k),Full-time,Credit,"Credit, Vehicle Finance","Vehicle Insurance, Personal Loan",567,89,2016-09-08
SA010154,John,Buck,71,Male,john.buck@gmail.com,+27769102153,Western Cape,George,Middle (R350k-R600k),Full-time,Savings,Savings,Vehicle Insurance,735,185,2008-10-20
SA010155,Johnathan,Jones,19,Female,johnathan.jones@outlook.com,+27679656941,Eastern Cape,East London,Upper-Middle (R600k-R1.2M),Full-time,Cheque,Cheque,"Home Insurance, Vehicle Insurance",768,144,2012-03-03
SA010156,Terri,Kim,58,Female,terri.kim@yahoo.com,+27788206700,KwaZulu-Natal,Ladysmith,Upper-Middle (R600k-R1.2M),Self-employed,Vehicle Finance,Vehicle Finance,"Vehicle Insurance, Credit Card, Investment Portfolio",767,53,2019-08-24
SA010157,Brandon,Woodard,29,Female,brandon.woodard@outlook.com,+27879212178,Western Cape,Paarl,Low (<R100k),Full-time,Investment,"Vehicle Finance, Investment",Overdraft Facility,525,157,2011-02-07
SA010158,Joseph,Odonnell,57,Male,joseph.odonnell@outlook.com,+27623247270,Limpopo,Musina,Upper-Middle (R600k-R1.2M),Part-time,Cheque,Cheque,"Credit Card, Investment Portfolio",693,30,2021-07-14
SA010159,Michelle,Lee,26,Female,michelle.lee@outlook.com,+27893906397,KwaZulu-Natal,Richards Bay,Lower-Middle (R100k-R350k),Part-time,Credit,"Credit, Investment","Personal Loan, Life Insurance, Vehicle Insurance",468,48,2020-01-21
SA010160,Steven,Robinson,30,Female,steven.robinson@yahoo.com,+27819249791,Mpumalanga,Ermelo,Middle (R350k-R600k),Self-employed,Credit,"Credit, Vehicle Finance",Personal Loan,647,22,2022-03-11
SA010161,Paul,Hughes,35,Male,paul.hughes@outlook.com,+27839309978,KwaZulu-Natal,Pietermaritzburg,Middle (R350k-R600k),Self-employed,Savings,"Savings, Home Loan",Personal Loan,767,69,2018-05-01
SA010162,Alisha,Benjamin,66,Female,alisha.benjamin@outlook.com,+27845152891,KwaZulu-Natal,Richards Bay,Low (<R100k),Full-time,Savings,Savings,"Life Insurance, Vehicle Insurance, Savings Plan, Investment Portfolio, Home Insurance",439,68,2018-05-31
SA010163,Amanda,Anderson,73,Female,amanda.anderson@gmail.com,+27851995859,Gauteng,Pretoria,Upper-Middle (R600k-R1.2M),Full-time,Home Loan,"Home Loan, Investment",Vehicle Insurance,817,83,2017-03-07
SA010164,Jared,Campbell,26,Female,jared.campbell@gmail.com,+27823226183,Mpumalanga,Secunda,Upper-Middle (R600k-R1.2M),Self-employed,Vehicle Finance,Vehicle Finance,Home Insurance,760,213,2006-07-03
SA010165,Anna,Williams,54,Female,anna.williams@outlook.com,+27852561871,Eastern Cape,Grahamstown,Lower-Middle (R100k-R350k),Full-time,Investment,"Vehicle Finance, Investment","Vehicle Insurance, Savings Plan, Life Insurance",540,117,2014-05-22
SA010166,Robert,Brown,58,Female,robert.brown@yahoo.com,+27864554277,North West,Brits,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Investment, Vehicle Finance","Savings Plan, Overdraft Facility",561,141,2012-06-01
SA010167,Nathan,Ramirez,66,Male,nathan.ramirez@gmail.com,+27748659103,Gauteng,Centurion,Low (<R100k),Full-time,Credit,Credit,"Investment Portfolio, Personal Loan, Savings Plan",400,177,2009-06-17
SA010168,James,Wagner,41,Female,james.wagner@outlook.com,+27694928281,Gauteng,Pretoria,Low (<R100k),Full-time,Savings,"Savings, Vehicle Finance",Overdraft Facility,503,55,2019-06-25
SA010169,Alejandra,Johnson,18,Male,alejandra.johnson@yahoo.com,+27823217531,Free State,Bloemfontein,High (>R1.2M),Full-time,Cheque,"Cheque, Credit","Home Insurance, Life Insurance, Vehicle Insurance",639,188,2008-07-22
SA010170,Karen,Robles,59,Male,karen.robles@outlook.com,+27658383643,Gauteng,Benoni,Low (<R100k),Part-time,Cheque,Cheque,"Vehicle Insurance, Personal Loan, Overdraft Facility",538,236,2004-08-12
SA010171,Sarah,Greene,66,Male,sarah.greene@yahoo.com,+27703345961,Eastern Cape,Grahamstown,Lower-Middle (R100k-R350k),Part-time,Vehicle Finance,Vehicle Finance,"Personal Loan, Credit Card",609,64,2018-09-28
SA010172,Jill,Taylor,72,Female,jill.taylor@outlook.com,+27725958372,Gauteng,Benoni,Middle (R350k-R600k),Part-time,Credit,"Cheque, Credit",,624,29,2021-08-13
SA010173,Mark,Preston,74,Male,mark.preston@outlook.com,+27737130603,Northern Cape,De Aar,Low (<R100k),Full-time,Cheque,"Cheque, Credit",Personal Loan,558,5,2023-08-03
SA010174,Robert,Bauer,78,Female,robert.bauer@yahoo.com,+27827749095,KwaZulu-Natal,Ladysmith,Middle (R350k-R600k),Full-time,Home Loan,Home Loan,"Home Insurance, Investment Portfolio, Overdraft Facility, Life Insurance",560,72,2018-01-31
SA010175,Rebecca,Andrews,55,Male,rebecca.andrews@gmail.com,+27615101689,Western Cape,Paarl,Upper-Middle (R600k-R1.2M),Full-time,Credit,Credit,"Home Insurance, Personal Loan",833,117,2014-05-22
SA010176,Jaime,Schmidt,18,Male,jaime.schmidt@yahoo.com,+27769677559,Free State,Welkom,Lower-Middle (R100k-R350k),Unemployed,Investment,"Vehicle Finance, Investment, Cheque","Vehicle Insurance, Credit Card, Personal Loan",732,33,2021-04-15
SA010177,Heather,Lynn,39,Female,heather.lynn@outlook.com,+27802293020,Western Cape,Cape Town,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Home Loan, Investment",Vehicle Insurance,561,128,2013-06-26
SA010178,Kyle,Irwin,75,Male,kyle.irwin@gmail.com,+27671771442,Gauteng,Benoni,Low (<R100k),Self-employed,Credit,"Credit, Cheque","Credit Card, Vehicle Insurance, Home Insurance",338,239,2004-05-14
SA010179,Michael,Dunn,33,Female,michael.dunn@gmail.com,+27787254683,Mpumalanga,Secunda,Low (<R100k),Student,Vehicle Finance,Vehicle Finance,"Vehicle Insurance, Life Insurance, Home Insurance, Savings Plan",430,46,2020-03-21
SA010180,Pamela,Johnson,38,Male,pamela.johnson@yahoo.com,+27786098752,KwaZulu-Natal,Durban,Lower-Middle (R100k-R350k),Self-employed,Credit,"Cheque, Credit","Life Insurance, Vehicle Insurance, Personal Loan",600,152,2011-07-07
SA010181,Leah,Sims,77,Female,leah.sims@outlook.com,+27881160974,Gauteng,Benoni,Lower-Middle (R100k-R350k),Full-time,Credit,"Savings, Credit, Investment, Vehicle Finance",,424,136,2012-10-29
SA010182,Richard,Long,27,Female,richard.long@outlook.com,+27737249378,Gauteng,Pretoria,Upper-Middle (R600k-R1.2M),Self-employed,Vehicle Finance,"Vehicle Finance, Savings",,715,130,2013-04-27
SA010183,Jennifer,Wilson,54,Male,jennifer.wilson@yahoo.com,+27876284972,KwaZulu-Natal,Pietermaritzburg,Low (<R100k),Retired,Investment,"Credit, Investment, Home Loan",Vehicle Insurance,378,70,2018-04-01
SA010184,Lisa,Palmer,27,Male,lisa.palmer@gmail.com,+27777011065,Gauteng,Centurion,Lower-Middle (R100k-R350k),Full-time,Investment,"Cheque, Credit, Investment, Vehicle Finance","Personal Loan, Vehicle Insurance",322,219,2006-01-04
SA010185,Martin,Byrd,71,Female,martin.byrd@yahoo.com,+27761821255,Gauteng,Pretoria,High (>R1.2M),Self-employed,Investment,"Investment, Cheque",Overdraft Facility,786,104,2015-06-16
SA010186,Jason,Combs,24,Male,jason.combs@gmail.com,+27644324120,Gauteng,Johannesburg,Upper-Middle (R600k-R1.2M),Retired,Investment,"Investment, Savings, Vehicle Finance","Home Insurance, Personal Loan",641,6,2023-07-04
SA010187,Danielle,Davies,75,Female,danielle.davies@outlook.com,+27737626978,Gauteng,Centurion,Low (<R100k),Full-time,Credit,"Credit, Vehicle Finance","Home Insurance, Personal Loan",382,91,2016-07-10
SA010188,Dennis,Johnston,57,Male,dennis.johnston@outlook.com,+27752023059,Eastern Cape,Grahamstown,Lower-Middle (R100k-R350k),Unemployed,Credit,Credit,"Personal Loan, Life Insurance",434,108,2015-02-16
SA010189,Adam,Morrison,68,Female,adam.morrison@outlook.com,+27766395626,KwaZulu-Natal,Richards Bay,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,"Investment Portfolio, Personal Loan, Life Insurance",583,82,2017-04-06
SA010190,Kevin,Smith,51,Female,kevin.smith@gmail.com,+27675045872,Limpopo,Tzaneen,High (>R1.2M),Self-employed,Vehicle Finance,Vehicle Finance,"Savings Plan, Credit Card, Vehicle Insurance",729,196,2007-11-25
SA010191,Emma,Hull,29,Male,emma.hull@gmail.com,+27826900247,Eastern Cape,Mthatha,Upper-Middle (R600k-R1.2M),Full-time,Cheque,"Home Loan, Cheque, Vehicle Finance",,701,139,2012-07-31
SA010192,Patricia,Dawson,32,Male,patricia.dawson@outlook.com,+27663189251,Gauteng,Centurion,Low (<R100k),Full-time,Cheque,Cheque,"Vehicle Insurance, Credit Card, Investment Portfolio, Home Insurance",300,16,2022-09-07
SA010193,Elizabeth,Hunt,79,Male,elizabeth.hunt@yahoo.com,+27696412383,Western Cape,Paarl,Middle (R350k-R600k),Part-time,Cheque,Cheque,Savings Plan,725,203,2007-04-29
SA010194,William,Wright,32,Male,william.wright@outlook.com,+27607569981,Western Cape,George,Low (<R100k),Part-time,Cheque,"Home Loan, Savings, Cheque",Overdraft Facility,591,82,2017-04-06
SA010195,Kevin,Miller,27,Female,kevin.miller@yahoo.com,+27652488575,Limpopo,Tzaneen,Lower-Middle (R100k-R350k),Part-time,Vehicle Finance,"Vehicle Finance, Investment, Credit",Vehicle Insurance,388,68,2018-05-31
SA010196,John,Dickerson,64,Male,john.dickerson@gmail.com,+27887946088,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Unemployed,Investment,"Credit, Investment","Life Insurance, Vehicle Insurance",822,26,2021-11-11
SA010197,Shawn,Rodriguez,46,Male,shawn.rodriguez@yahoo.com,+27682756994,Limpopo,Polokwane,Low (<R100k),Full-time,Cheque,Cheque,"Vehicle Insurance, Home Insurance, Investment Portfolio",633,42,2020-07-19
SA010198,Danielle,Wright,57,Female,danielle.wright@gmail.com,+27798284673,Free State,Sasolburg,High (>R1.2M),Part-time,Savings,Savings,"Investment Portfolio, Savings Plan, Home Insurance",700,53,2019-08-24
SA010199,Melinda,Harris,37,Male,melinda.harris@yahoo.com,+27641914439,Gauteng,Centurion,Middle (R350k-R600k),Part-time,Credit,Credit,"Vehicle Insurance, Personal Loan",794,76,2017-10-03
SA010200,Erica,Daniel,31,Male,erica.daniel@gmail.com,+27697668395,Eastern Cape,Port Elizabeth,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Vehicle Finance, Investment","Savings Plan, Vehicle Insurance, Life Insurance",577,165,2010-06-12
SA010201,Linda,Maxwell,20,Female,linda.maxwell@yahoo.com,+27782034137,KwaZulu-Natal,Newcastle,Low (<R100k),Self-employed,Vehicle Finance,Vehicle Finance,"Life Insurance, Investment Portfolio",636,22,2022-03-11
SA010202,Jessica,Mayer,21,Female,jessica.mayer@outlook.com,+27878966231,Limpopo,Phalaborwa,High (>R1.2M),Full-time,Credit,"Cheque, Credit","Home Insurance, Personal Loan",792,21,2022-04-10
SA010203,Alex,Miranda,78,Female,alex.miranda@gmail.com,+27641715982,Gauteng,Pretoria,High (>R1.2M),Self-employed,Vehicle Finance,"Vehicle Finance, Credit",Vehicle Insurance,778,211,2006-09-01
SA010204,Veronica,Lin,23,Female,veronica.lin@yahoo.com,+27768686601,KwaZulu-Natal,Ladysmith,Low (<R100k),Full-time,Savings,"Savings, Home Loan, Credit","Vehicle Insurance, Personal Loan",344,107,2015-03-18
SA010205,Jerry,Walker,54,Male,jerry.walker@yahoo.com,+27687426403,Limpopo,Mokopane,Upper-Middle (R600k-R1.2M),Full-time,Vehicle Finance,"Home Loan, Vehicle Finance","Credit Card, Personal Loan",679,10,2023-03-06
SA010206,Ronald,Wagner,43,Female,ronald.wagner@yahoo.com,+27887248518,Free State,Bloemfontein,Middle (R350k-R600k),Unemployed,Investment,Investment,"Life Insurance, Vehicle Insurance",777,72,2018-01-31
SA010207,Tracy,Jones,37,Female,tracy.jones@yahoo.com,+27792497984,Limpopo,Musina,Low (<R100k),Full-time,Cheque,Cheque,Personal Loan,595,190,2008-05-23
SA010208,Sabrina,Peters,50,Male,sabrina.peters@outlook.com,+27881485669,Gauteng,Benoni,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,Life Insurance,324,64,2018-09-28
SA010209,Krystal,Briggs,35,Female,krystal.briggs@gmail.com,+27811512765,Limpopo,Mokopane,Lower-Middle (R100k-R350k),Full-time,Credit,Credit,Investment Portfolio,567,46,2020-03-21
SA010210,James,Jackson,65,Male,james.jackson@outlook.com,+27844595669,Western Cape,Paarl,Low (<R100k),Full-time,Cheque,"Vehicle Finance, Cheque, Home Loan","Personal Loan, Life Insurance, Vehicle Insurance",524,167,2010-04-13
SA010211,Calvin,Lopez,59,Male,calvin.lopez@outlook.com,+27856124763,Eastern Cape,Port Elizabeth,Low (<R100k),Full-time,Investment,"Vehicle Finance, Investment",Investment Portfolio,486,230,2005-02-08
SA010212,Kathryn,Smith,61,Female,kathryn.smith@outlook.com,+27867278533,Eastern Cape,Port Elizabeth,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Home Loan, Vehicle Finance",Investment Portfolio,613,77,2017-09-03
SA010213,Ashley,Woods,58,Female,ashley.woods@outlook.com,+27694160157,North West,Klerksdorp,Middle (R350k-R600k),Full-time,Cheque,Cheque,Home Insurance,795,207,2006-12-30
SA010214,Craig,Quinn,64,Male,craig.quinn@yahoo.com,+27727514172,Eastern Cape,Mthatha,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Home Loan, Vehicle Finance","Overdraft Facility, Savings Plan",712,88,2016-10-08
SA010215,Dawn,Munoz,40,Female,dawn.munoz@gmail.com,+27753146546,North West,Brits,Low (<R100k),Full-time,Vehicle Finance,"Vehicle Finance, Home Loan",Investment Portfolio,504,175,2009-08-16
SA010216,Victoria,Holt,44,Female,victoria.holt@gmail.com,+27751900549,Western Cape,Worcester,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Home Loan, Vehicle Finance, Savings","Investment Portfolio, Life Insurance",413,228,2005-04-09
SA010217,Joseph,Snyder,21,Male,joseph.snyder@outlook.com,+27888676774,Gauteng,Pretoria,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,Vehicle Finance,"Savings Plan, Overdraft Facility, Personal Loan, Credit Card, Life Insurance",353,200,2007-07-28
